HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EMPLID::VARCHAR~&~	~&~POS_CSF_CREATE_TM::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~POS_CSF_DELETE_CD::VARCHAR~&~	~&~POS_CSF_AMT::DECIMAL~&~	~&~POS_CSF_FTE_QTY::DECIMAL~&~	~&~POS_CSF_TM_PCT::DECIMAL~&~	~&~POS_CSF_FNDSTAT_CD::VARCHAR~&~	~&~EMPL_RCD::DECIMAL~&~	~&~ERNCD::VARCHAR~&~	~&~ADDL_SEQ::DECIMAL~&~	~&~EFFDT::TIMESTAMP~&~	~&~EFFSEQ::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331460'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00029711'~&~	~&~'0000000305'~&~	~&~'200607270000000000'~&~	~&~'3089F9B6BEDB008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'28125.00'~&~	~&~'0.300000'~&~	~&~'30.000000'~&~	~&~'-'~&~	~&~'3'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331460'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00030946'~&~	~&~'0000001689'~&~	~&~'200701080000000000'~&~	~&~'3089F9B6BF46008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'930.00'~&~	~&~'0.020000'~&~	~&~'2.000000'~&~	~&~'-'~&~	~&~'3'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331470'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00020271'~&~	~&~'0000000622'~&~	~&~'200607100000000000'~&~	~&~'3089F9B6BEBB008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'26353.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'5'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331470'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00020271'~&~	~&~'0000000816'~&~	~&~'200612130000000000'~&~	~&~'3089F9B6BF3E008CE043814FD881008C'~&~	~&~'1'~&~	~&~'C'~&~	~&~'26353.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331474'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00024193'~&~	~&~'0000001725'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BECD008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'25896.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00011139'~&~	~&~'0000001540'~&~	~&~'200610240000000000'~&~	~&~'3089F9B6BF1F008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'11304.80'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609180000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00020271'~&~	~&~'0000000622'~&~	~&~'200612130000000000'~&~	~&~'3089F9B6BEE6008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'26353.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'5'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021506'~&~	~&~'0000001679'~&~	~&~'200610240000000000'~&~	~&~'3089F9B6BF1A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'35984.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609110000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021767'~&~	~&~'0000000850'~&~	~&~'200610240000000000'~&~	~&~'3089F9B6BEE0008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'31740.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'4'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609110000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331491'~&~	~&~'-----'~&~	~&~'2480'~&~	~&~'---'~&~	~&~'00008376'~&~	~&~'0000001348'~&~	~&~'200701160000000000'~&~	~&~'3089F9B6BF48008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'6619.42'~&~	~&~'0.147600'~&~	~&~'14.760000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RMO'~&~	~&~'0'~&~	~&~'200703010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331492'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021184'~&~	~&~'0000000381'~&~	~&~'200701080000000000'~&~	~&~'3089F9B6BF2B008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'16026.40'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200610280000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001010'~&~	~&~'0000000850'~&~	~&~'200704160000000000'~&~	~&~'3089F9B6BF12008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'36735.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'4'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200705010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001013'~&~	~&~'0000001076'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF50008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'30000.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022259'~&~	~&~'0000000030'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF52008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'30000.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200701290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00023941'~&~	~&~'0000000615'~&~	~&~'200702010000000000'~&~	~&~'3089F9B6BF59008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'40000.03'~&~	~&~'0.800000'~&~	~&~'80.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200702010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00011139'~&~	~&~'0000001540'~&~	~&~'200704030000000000'~&~	~&~'3089F9B6BF16008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'11304.80'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'V'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200701140000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021506'~&~	~&~'0000001679'~&~	~&~'200612060000000000'~&~	~&~'3089F9B6BF3C008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'35984.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200612020000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021767'~&~	~&~'0000000850'~&~	~&~'200704160000000000'~&~	~&~'3089F9B6BF76008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'31740.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'4'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609110000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029301'~&~	~&~'0000001740'~&~	~&~'200702220000000000'~&~	~&~'3089F9B6BF63008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'20872.80'~&~	~&~'0.750000'~&~	~&~'75.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200610230000000000'~&~	~&~'2'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029655'~&~	~&~'0000001717'~&~	~&~'200701260000000000'~&~	~&~'3089F9B6BF1E008CE043814FD881008C'~&~	~&~'1'~&~	~&~'C'~&~	~&~'27830.40'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200612160000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00030288'~&~	~&~'0000001738'~&~	~&~'200610240000000000'~&~	~&~'3089F9B6BF33008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'33384.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609180000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031443'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001013'~&~	~&~'0000001076'~&~	~&~'200610240000000000'~&~	~&~'3089F9B6BE1A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'30000.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200605080000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031443'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022259'~&~	~&~'0000000030'~&~	~&~'200610240000000000'~&~	~&~'3089F9B6BEFA008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'30000.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031443'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00011139'~&~	~&~'0000001540'~&~	~&~'200609200000000000'~&~	~&~'3089F9B6BD7B008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'11304.80'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031443'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00020178'~&~	~&~'0000000640'~&~	~&~'200608150000000000'~&~	~&~'3089F9B6BF08008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'24440.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200608110000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031443'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021506'~&~	~&~'0000001679'~&~	~&~'200609150000000000'~&~	~&~'3089F9B6BEBF008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'35984.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031443'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021767'~&~	~&~'0000000850'~&~	~&~'200609190000000000'~&~	~&~'3089F9B6BF0D008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'31740.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'4'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200608130000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031443'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029301'~&~	~&~'0000000140'~&~	~&~'200609010000000000'~&~	~&~'3089F9B6BF02008CE043814FD881008C'~&~	~&~'1'~&~	~&~'C'~&~	~&~'25646.40'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'2'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607290000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031445'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001014'~&~	~&~'0000001558'~&~	~&~'200608310000000000'~&~	~&~'3089F9B6BEF8008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'28401.30'~&~	~&~'0.670000'~&~	~&~'67.000000'~&~	~&~'-'~&~	~&~'4'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031445'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00023941'~&~	~&~'0000000661'~&~	~&~'200608300000000000'~&~	~&~'3089F9B6BEEE008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'40599.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'3'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031445'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00021184'~&~	~&~'0000000381'~&~	~&~'200610110000000000'~&~	~&~'3089F9B6BEF0008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'32052.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4031446'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00020271'~&~	~&~'0000000622'~&~	~&~'200612130000000000'~&~	~&~'3089F9B6BF3F008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'26353.60'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'5'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200612010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4131407'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00009335'~&~	~&~'0000000440'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BD9B008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'38938.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4131407'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00009362'~&~	~&~'0000001271'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BD9A008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'35048.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4131407'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00011884'~&~	~&~'0000001498'~&~	~&~'200607020000000000'~&~	~&~'3089F9B6BE93008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'26978.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4131414'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00027131'~&~	~&~'0000001529'~&~	~&~'200702230000000000'~&~	~&~'3089F9B6BF65008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'21498.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'2'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200704010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4231400'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00023910'~&~	~&~'0000001711'~&~	~&~'200704170000000000'~&~	~&~'3089F9B6BF78008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'26499.96'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200706160000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4331301'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00030390'~&~	~&~'0000001639'~&~	~&~'200704100000000000'~&~	~&~'3089F9B6BF73008CE043814FD881008C'~&~	~&~'1'~&~	~&~'-'~&~	~&~'31365.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200703010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001003'~&~	~&~'0000000270'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF2D008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'60000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'2'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200609010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001004'~&~	~&~'0000000290'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BE18008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'70000.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00001013'~&~	~&~'0000001076'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF2F008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'30000.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200609010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00022259'~&~	~&~'0000000030'~&~	~&~'200701290000000000'~&~	~&~'3089F9B6BF31008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'30000.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200609010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2000'~&~	~&~'---'~&~	~&~'00029711'~&~	~&~'0000000305'~&~	~&~'200701300000000000'~&~	~&~'3089F9B6BEFB008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'46875.00'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'3'~&~	~&~'RGA'~&~	~&~'0'~&~	~&~'200608010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00011139'~&~	~&~'0000001540'~&~	~&~'200701310000000000'~&~	~&~'3089F9B6BF30008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'11304.80'~&~	~&~'0.500000'~&~	~&~'50.000000'~&~	~&~'-'~&~	~&~'1'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609180000000000'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029655'~&~	~&~'0000001717'~&~	~&~'200610240000000000'~&~	~&~'3089F9B6BF11008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'27830.40'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200609050000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029655'~&~	~&~'0000001728'~&~	~&~'200610240000000000'~&~	~&~'3089F9B6BF32008CE043814FD881008C'~&~	~&~'1'~&~	~&~'C'~&~	~&~'28309.00'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607010000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029656'~&~	~&~'0000000811'~&~	~&~'200701310000000000'~&~	~&~'3089F9B6BF57008CE043814FD881008C'~&~	~&~'1'~&~	~&~'C'~&~	~&~'34132.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'V'~&~	~&~'3'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607080000000000'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'4431425'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'00029656'~&~	~&~'0000001728'~&~	~&~'200701310000000000'~&~	~&~'3089F9B6BED9008CE043814FD881008C'~&~	~&~'1'~&~	~&~'D'~&~	~&~'30388.80'~&~	~&~'1.000000'~&~	~&~'100.000000'~&~	~&~'-'~&~	~&~'0'~&~	~&~'RGN'~&~	~&~'0'~&~	~&~'200607090000000000'~&~	~&~'0'~&~	~&~]RECORD
