HEADER[~&~	~&~ENTITY_EMAIL_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENT_TYP_CD::VARCHAR~&~	~&~EMAIL_TYP_CD::VARCHAR~&~	~&~EMAIL_ADDR::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS2266'~&~	~&~'KFS-TEM-KRIM-EMAIL-1127'~&~	~&~'1'~&~	~&~'KFS3491'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jpdamato@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2267'~&~	~&~'KFS-TEM-KRIM-EMAIL-1128'~&~	~&~'1'~&~	~&~'KFS3673'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rpahmed@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2268'~&~	~&~'KFS-TEM-KRIM-EMAIL-1129'~&~	~&~'1'~&~	~&~'KFS3312'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lplingo@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2269'~&~	~&~'KFS-TEM-KRIM-EMAIL-1130'~&~	~&~'1'~&~	~&~'KFS3668'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'aasberry@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2270'~&~	~&~'KFS-TEM-KRIM-EMAIL-1131'~&~	~&~'1'~&~	~&~'KFS1022'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cphovis@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2271'~&~	~&~'KFS-TEM-KRIM-EMAIL-1132'~&~	~&~'1'~&~	~&~'KFS1083'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'hstringe@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2272'~&~	~&~'KFS-TEM-KRIM-EMAIL-1133'~&~	~&~'1'~&~	~&~'KFS3440'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jpvarnad@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2273'~&~	~&~'KFS-TEM-KRIM-EMAIL-1134'~&~	~&~'1'~&~	~&~'KFS3078'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mylarge@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2274'~&~	~&~'KFS-TEM-KRIM-EMAIL-1135'~&~	~&~'1'~&~	~&~'KFS3405'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'besnead@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2275'~&~	~&~'KFS-TEM-KRIM-EMAIL-1136'~&~	~&~'1'~&~	~&~'KFS3286'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mormsby@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2276'~&~	~&~'KFS-TEM-KRIM-EMAIL-1137'~&~	~&~'1'~&~	~&~'KFS1017'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'felker@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2277'~&~	~&~'KFS-TEM-KRIM-EMAIL-1138'~&~	~&~'1'~&~	~&~'KFS3478'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'spaldrid@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2278'~&~	~&~'KFS-TEM-KRIM-EMAIL-1139'~&~	~&~'1'~&~	~&~'KFS2784'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'kpcosby@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2279'~&~	~&~'KFS-TEM-KRIM-EMAIL-1140'~&~	~&~'1'~&~	~&~'KFS3921'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'leldridg@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2280'~&~	~&~'KFS-TEM-KRIM-EMAIL-1141'~&~	~&~'1'~&~	~&~'KFS1043'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rpgailey@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2281'~&~	~&~'KFS-TEM-KRIM-EMAIL-1142'~&~	~&~'1'~&~	~&~'KFS3156'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'tcolella@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2282'~&~	~&~'KFS-TEM-KRIM-EMAIL-1143'~&~	~&~'1'~&~	~&~'KFS3929'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bkiely@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2283'~&~	~&~'KFS-TEM-KRIM-EMAIL-1144'~&~	~&~'1'~&~	~&~'KFS2838'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ktowner@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2284'~&~	~&~'KFS-TEM-KRIM-EMAIL-1145'~&~	~&~'1'~&~	~&~'KFS3278'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'smoll@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2285'~&~	~&~'KFS-TEM-KRIM-EMAIL-1146'~&~	~&~'1'~&~	~&~'KFS2999'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'sprigdon@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2286'~&~	~&~'KFS-TEM-KRIM-EMAIL-1147'~&~	~&~'1'~&~	~&~'KFS3437'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rprobich@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2287'~&~	~&~'KFS-TEM-KRIM-EMAIL-1148'~&~	~&~'1'~&~	~&~'KFS3301'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mfrazier@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2288'~&~	~&~'KFS-TEM-KRIM-EMAIL-1149'~&~	~&~'1'~&~	~&~'KFS3072'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lphoggar@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2289'~&~	~&~'KFS-TEM-KRIM-EMAIL-1150'~&~	~&~'1'~&~	~&~'KFS3073'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'splittle@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2290'~&~	~&~'KFS-TEM-KRIM-EMAIL-1151'~&~	~&~'1'~&~	~&~'KFS3149'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mpchick@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2291'~&~	~&~'KFS-TEM-KRIM-EMAIL-1152'~&~	~&~'1'~&~	~&~'KFS3898'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'nphunt@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2292'~&~	~&~'KFS-TEM-KRIM-EMAIL-1153'~&~	~&~'1'~&~	~&~'KFS2808'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'epfarmer@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2293'~&~	~&~'KFS-TEM-KRIM-EMAIL-1154'~&~	~&~'1'~&~	~&~'KFS3448'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'cpcheung@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2294'~&~	~&~'KFS-TEM-KRIM-EMAIL-1155'~&~	~&~'1'~&~	~&~'KFS3536'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'nlovelad@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2295'~&~	~&~'KFS-TEM-KRIM-EMAIL-1156'~&~	~&~'1'~&~	~&~'KFS3753'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jpbuss@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2296'~&~	~&~'KFS-TEM-KRIM-EMAIL-1157'~&~	~&~'1'~&~	~&~'KFS2641'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rhoden@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2297'~&~	~&~'KFS-TEM-KRIM-EMAIL-1158'~&~	~&~'1'~&~	~&~'KFS2927'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'csilvers@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2298'~&~	~&~'KFS-TEM-KRIM-EMAIL-1159'~&~	~&~'1'~&~	~&~'KFS4033'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jegbert@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2299'~&~	~&~'KFS-TEM-KRIM-EMAIL-1160'~&~	~&~'1'~&~	~&~'KFS3164'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dlesko@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2300'~&~	~&~'KFS-TEM-KRIM-EMAIL-1161'~&~	~&~'1'~&~	~&~'KFS3916'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bpeads@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2301'~&~	~&~'KFS-TEM-KRIM-EMAIL-1162'~&~	~&~'1'~&~	~&~'KFS3531'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bptull@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2302'~&~	~&~'KFS-TEM-KRIM-EMAIL-1163'~&~	~&~'1'~&~	~&~'KFS3232'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'darneson@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2303'~&~	~&~'KFS-TEM-KRIM-EMAIL-1164'~&~	~&~'1'~&~	~&~'KFS3935'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'tgusman@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2304'~&~	~&~'KFS-TEM-KRIM-EMAIL-1165'~&~	~&~'1'~&~	~&~'KFS2966'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'aqburdet@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2305'~&~	~&~'KFS-TEM-KRIM-EMAIL-1166'~&~	~&~'1'~&~	~&~'KFS2979'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jeliving@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2306'~&~	~&~'KFS-TEM-KRIM-EMAIL-1167'~&~	~&~'1'~&~	~&~'KFS3117'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'season@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2307'~&~	~&~'KFS-TEM-KRIM-EMAIL-1168'~&~	~&~'1'~&~	~&~'KFS2896'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'keasterl@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2308'~&~	~&~'KFS-TEM-KRIM-EMAIL-1169'~&~	~&~'1'~&~	~&~'KFS3553'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jqahern@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2309'~&~	~&~'KFS-TEM-KRIM-EMAIL-1170'~&~	~&~'1'~&~	~&~'KFS3883'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'fqedmund@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2310'~&~	~&~'KFS-TEM-KRIM-EMAIL-1171'~&~	~&~'1'~&~	~&~'KFS3947'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mqgoad@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2311'~&~	~&~'KFS-TEM-KRIM-EMAIL-1172'~&~	~&~'1'~&~	~&~'KFS2772'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'stroud@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2312'~&~	~&~'KFS-TEM-KRIM-EMAIL-1173'~&~	~&~'1'~&~	~&~'KFS3037'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'eqwalsto@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2313'~&~	~&~'KFS-TEM-KRIM-EMAIL-1174'~&~	~&~'1'~&~	~&~'KFS3850'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jqfreder@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2314'~&~	~&~'KFS-TEM-KRIM-EMAIL-1175'~&~	~&~'1'~&~	~&~'KFS3514'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'aqdwyer@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2315'~&~	~&~'KFS-TEM-KRIM-EMAIL-1176'~&~	~&~'1'~&~	~&~'KFS2922'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'haworth@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2316'~&~	~&~'KFS-TEM-KRIM-EMAIL-1177'~&~	~&~'1'~&~	~&~'KFS3251'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'boliveir@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2317'~&~	~&~'KFS-TEM-KRIM-EMAIL-1178'~&~	~&~'1'~&~	~&~'KFS4030'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bottinge@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2318'~&~	~&~'KFS-TEM-KRIM-EMAIL-1179'~&~	~&~'1'~&~	~&~'KFS3267'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'ehite@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2319'~&~	~&~'KFS-TEM-KRIM-EMAIL-1180'~&~	~&~'1'~&~	~&~'KFS3724'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'jqskelly@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2320'~&~	~&~'KFS-TEM-KRIM-EMAIL-1181'~&~	~&~'1'~&~	~&~'KFS3464'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'misaacso@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2321'~&~	~&~'KFS-TEM-KRIM-EMAIL-1182'~&~	~&~'1'~&~	~&~'KFS3240'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'asollars@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2322'~&~	~&~'KFS-TEM-KRIM-EMAIL-1183'~&~	~&~'1'~&~	~&~'KFS3173'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'stolman@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2323'~&~	~&~'KFS-TEM-KRIM-EMAIL-1184'~&~	~&~'1'~&~	~&~'KFS3005'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mortega@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2324'~&~	~&~'KFS-TEM-KRIM-EMAIL-1185'~&~	~&~'1'~&~	~&~'KFS3461'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mwilling@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2325'~&~	~&~'KFS-TEM-KRIM-EMAIL-1186'~&~	~&~'1'~&~	~&~'KFS3600'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'nqgilroy@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2326'~&~	~&~'KFS-TEM-KRIM-EMAIL-1187'~&~	~&~'1'~&~	~&~'KFS2895'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'eberglun@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2327'~&~	~&~'KFS-TEM-KRIM-EMAIL-1188'~&~	~&~'1'~&~	~&~'KFS1040'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'burd@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2328'~&~	~&~'KFS-TEM-KRIM-EMAIL-1189'~&~	~&~'1'~&~	~&~'KFS3358'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'dqnicol@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2329'~&~	~&~'KFS-TEM-KRIM-EMAIL-1190'~&~	~&~'1'~&~	~&~'KFS3604'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lqridge@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2330'~&~	~&~'KFS-TEM-KRIM-EMAIL-1191'~&~	~&~'1'~&~	~&~'KFS3016'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'aemery@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2331'~&~	~&~'KFS-TEM-KRIM-EMAIL-1192'~&~	~&~'1'~&~	~&~'KFS3396'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'aqharp@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2332'~&~	~&~'KFS-TEM-KRIM-EMAIL-1193'~&~	~&~'1'~&~	~&~'KFS3114'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mtomlins@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2333'~&~	~&~'KFS-TEM-KRIM-EMAIL-1194'~&~	~&~'1'~&~	~&~'KFS3398'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rmunroe@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2334'~&~	~&~'KFS-TEM-KRIM-EMAIL-1195'~&~	~&~'1'~&~	~&~'KFS2777'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'kqjacint@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2335'~&~	~&~'KFS-TEM-KRIM-EMAIL-1196'~&~	~&~'1'~&~	~&~'KFS3917'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'mafenton@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2336'~&~	~&~'KFS-TEM-KRIM-EMAIL-1197'~&~	~&~'1'~&~	~&~'KFS2659'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lrborows@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2337'~&~	~&~'KFS-TEM-KRIM-EMAIL-1198'~&~	~&~'1'~&~	~&~'KFS2870'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lrbasso@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2338'~&~	~&~'KFS-TEM-KRIM-EMAIL-1199'~&~	~&~'1'~&~	~&~'KFS3231'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'kbarnes@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2339'~&~	~&~'KFS-TEM-KRIM-EMAIL-1200'~&~	~&~'1'~&~	~&~'KFS3997'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'trfurst@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2340'~&~	~&~'KFS-TEM-KRIM-EMAIL-1201'~&~	~&~'1'~&~	~&~'KFS1071'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bunnell@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2341'~&~	~&~'KFS-TEM-KRIM-EMAIL-1202'~&~	~&~'1'~&~	~&~'KFS1470'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'lrwester@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2342'~&~	~&~'KFS-TEM-KRIM-EMAIL-1203'~&~	~&~'1'~&~	~&~'KFS3669'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'rrstephe@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2343'~&~	~&~'KFS-TEM-KRIM-EMAIL-1204'~&~	~&~'1'~&~	~&~'KFS2873'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'edrye@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2344'~&~	~&~'KFS-TEM-KRIM-EMAIL-1205'~&~	~&~'1'~&~	~&~'KFS3199'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'gkraus@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2345'~&~	~&~'KFS-TEM-KRIM-EMAIL-1206'~&~	~&~'1'~&~	~&~'KFS3137'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'vmagnuso@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2346'~&~	~&~'KFS-TEM-KRIM-EMAIL-1207'~&~	~&~'1'~&~	~&~'KFS1125'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'hersh@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2347'~&~	~&~'KFS-TEM-KRIM-EMAIL-1208'~&~	~&~'1'~&~	~&~'KFS1007'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'underwoo@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2348'~&~	~&~'KFS-TEM-KRIM-EMAIL-1209'~&~	~&~'1'~&~	~&~'KFS3800'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'bhhallow@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS2349'~&~	~&~'KFS-TEM-KRIM-EMAIL-1210'~&~	~&~'1'~&~	~&~'KFS3307'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'chbarbos@kuali.org'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
