HEADER[~&~	~&~ENTITY_PHONE_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENT_TYP_CD::VARCHAR~&~	~&~PHONE_TYP_CD::VARCHAR~&~	~&~PHONE_NBR::VARCHAR~&~	~&~PHONE_EXTN_NBR::VARCHAR~&~	~&~POSTAL_CNTRY_CD::VARCHAR~&~	~&~DFLT_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'11213'~&~	~&~'KFS-TEM-KRIM-PHONE-1138'~&~	~&~'1'~&~	~&~'KFS2982'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11214'~&~	~&~'KFS-TEM-KRIM-PHONE-1139'~&~	~&~'1'~&~	~&~'KFS3252'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11215'~&~	~&~'KFS-TEM-KRIM-PHONE-1140'~&~	~&~'1'~&~	~&~'KFS1114'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11216'~&~	~&~'KFS-TEM-KRIM-PHONE-1141'~&~	~&~'1'~&~	~&~'KFS3261'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11217'~&~	~&~'KFS-TEM-KRIM-PHONE-1294'~&~	~&~'1'~&~	~&~'KFS3583'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11218'~&~	~&~'KFS-TEM-KRIM-PHONE-1295'~&~	~&~'1'~&~	~&~'KFS3686'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11219'~&~	~&~'KFS-TEM-KRIM-PHONE-1296'~&~	~&~'1'~&~	~&~'KFS3326'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11220'~&~	~&~'KFS-TEM-KRIM-PHONE-1297'~&~	~&~'1'~&~	~&~'KFS3851'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11221'~&~	~&~'KFS-TEM-KRIM-PHONE-1298'~&~	~&~'1'~&~	~&~'KFS2942'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11222'~&~	~&~'KFS-TEM-KRIM-PHONE-1299'~&~	~&~'1'~&~	~&~'KFS3411'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11223'~&~	~&~'KFS-TEM-KRIM-PHONE-1300'~&~	~&~'1'~&~	~&~'KFS3352'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11224'~&~	~&~'KFS-TEM-KRIM-PHONE-1301'~&~	~&~'1'~&~	~&~'KFS3372'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11225'~&~	~&~'KFS-TEM-KRIM-PHONE-1302'~&~	~&~'1'~&~	~&~'KFS1058'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11226'~&~	~&~'KFS-TEM-KRIM-PHONE-1303'~&~	~&~'1'~&~	~&~'KFS2075'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11227'~&~	~&~'KFS-TEM-KRIM-PHONE-1304'~&~	~&~'1'~&~	~&~'KFS3200'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11228'~&~	~&~'KFS-TEM-KRIM-PHONE-1305'~&~	~&~'1'~&~	~&~'KFS2785'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11229'~&~	~&~'KFS-TEM-KRIM-PHONE-1306'~&~	~&~'1'~&~	~&~'KFS2533'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11230'~&~	~&~'KFS-TEM-KRIM-PHONE-1307'~&~	~&~'1'~&~	~&~'KFS3460'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11231'~&~	~&~'KFS-TEM-KRIM-PHONE-1308'~&~	~&~'1'~&~	~&~'KFS3075'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11232'~&~	~&~'KFS-TEM-KRIM-PHONE-1309'~&~	~&~'1'~&~	~&~'KFS1092'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11233'~&~	~&~'KFS-TEM-KRIM-PHONE-1310'~&~	~&~'1'~&~	~&~'KFS2846'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11234'~&~	~&~'KFS-TEM-KRIM-PHONE-1311'~&~	~&~'1'~&~	~&~'KFS3366'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11235'~&~	~&~'KFS-TEM-KRIM-PHONE-1312'~&~	~&~'1'~&~	~&~'KFS3155'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11236'~&~	~&~'KFS-TEM-KRIM-PHONE-1313'~&~	~&~'1'~&~	~&~'KFS3905'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11237'~&~	~&~'KFS-TEM-KRIM-PHONE-1314'~&~	~&~'1'~&~	~&~'KFS3667'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11238'~&~	~&~'KFS-TEM-KRIM-PHONE-1315'~&~	~&~'1'~&~	~&~'KFS2793'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11239'~&~	~&~'KFS-TEM-KRIM-PHONE-1316'~&~	~&~'1'~&~	~&~'KFS3445'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11240'~&~	~&~'KFS-TEM-KRIM-PHONE-1317'~&~	~&~'1'~&~	~&~'KFS2748'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11241'~&~	~&~'KFS-TEM-KRIM-PHONE-1318'~&~	~&~'1'~&~	~&~'KFS3111'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11242'~&~	~&~'KFS-TEM-KRIM-PHONE-1319'~&~	~&~'1'~&~	~&~'KFS3381'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11243'~&~	~&~'KFS-TEM-KRIM-PHONE-1320'~&~	~&~'1'~&~	~&~'KFS3046'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11244'~&~	~&~'KFS-TEM-KRIM-PHONE-1321'~&~	~&~'1'~&~	~&~'KFS2789'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11245'~&~	~&~'KFS-TEM-KRIM-PHONE-1322'~&~	~&~'1'~&~	~&~'KFS3625'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11246'~&~	~&~'KFS-TEM-KRIM-PHONE-1323'~&~	~&~'1'~&~	~&~'KFS3244'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11247'~&~	~&~'KFS-TEM-KRIM-PHONE-1324'~&~	~&~'1'~&~	~&~'KFS3645'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11248'~&~	~&~'KFS-TEM-KRIM-PHONE-1325'~&~	~&~'1'~&~	~&~'KFS3019'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11249'~&~	~&~'KFS-TEM-KRIM-PHONE-1326'~&~	~&~'1'~&~	~&~'KFS3872'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11250'~&~	~&~'KFS-TEM-KRIM-PHONE-1327'~&~	~&~'1'~&~	~&~'KFS3148'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11251'~&~	~&~'KFS-TEM-KRIM-PHONE-1328'~&~	~&~'1'~&~	~&~'KFS3927'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11252'~&~	~&~'KFS-TEM-KRIM-PHONE-1329'~&~	~&~'1'~&~	~&~'KFS1026'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11253'~&~	~&~'KFS-TEM-KRIM-PHONE-1330'~&~	~&~'1'~&~	~&~'KFS3192'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11254'~&~	~&~'KFS-TEM-KRIM-PHONE-1331'~&~	~&~'1'~&~	~&~'KFS3914'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11255'~&~	~&~'KFS-TEM-KRIM-PHONE-1332'~&~	~&~'1'~&~	~&~'KFS3849'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11256'~&~	~&~'KFS-TEM-KRIM-PHONE-1333'~&~	~&~'1'~&~	~&~'KFS3700'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11257'~&~	~&~'KFS-TEM-KRIM-PHONE-1334'~&~	~&~'1'~&~	~&~'KFS3735'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11258'~&~	~&~'KFS-TEM-KRIM-PHONE-1335'~&~	~&~'1'~&~	~&~'KFS2594'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11259'~&~	~&~'KFS-TEM-KRIM-PHONE-1336'~&~	~&~'1'~&~	~&~'KFS3552'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11260'~&~	~&~'KFS-TEM-KRIM-PHONE-1337'~&~	~&~'1'~&~	~&~'KFS3985'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11261'~&~	~&~'KFS-TEM-KRIM-PHONE-1338'~&~	~&~'1'~&~	~&~'KFS3421'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11262'~&~	~&~'KFS-TEM-KRIM-PHONE-1339'~&~	~&~'1'~&~	~&~'KFS2559'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11263'~&~	~&~'KFS-TEM-KRIM-PHONE-1340'~&~	~&~'1'~&~	~&~'KFS3814'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11264'~&~	~&~'KFS-TEM-KRIM-PHONE-1341'~&~	~&~'1'~&~	~&~'KFS2768'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11265'~&~	~&~'KFS-TEM-KRIM-PHONE-1342'~&~	~&~'1'~&~	~&~'KFS3253'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11266'~&~	~&~'KFS-TEM-KRIM-PHONE-1343'~&~	~&~'1'~&~	~&~'KFS3281'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11267'~&~	~&~'KFS-TEM-KRIM-PHONE-1344'~&~	~&~'1'~&~	~&~'KFS3062'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11268'~&~	~&~'KFS-TEM-KRIM-PHONE-1345'~&~	~&~'1'~&~	~&~'KFS3534'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11269'~&~	~&~'KFS-TEM-KRIM-PHONE-1346'~&~	~&~'1'~&~	~&~'KFS2855'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11270'~&~	~&~'KFS-TEM-KRIM-PHONE-1347'~&~	~&~'1'~&~	~&~'KFS3162'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11271'~&~	~&~'KFS-TEM-KRIM-PHONE-1348'~&~	~&~'1'~&~	~&~'KFS2382'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11272'~&~	~&~'KFS-TEM-KRIM-PHONE-1349'~&~	~&~'1'~&~	~&~'KFS3977'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11273'~&~	~&~'KFS-TEM-KRIM-PHONE-1350'~&~	~&~'1'~&~	~&~'KFS1122'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11274'~&~	~&~'KFS-TEM-KRIM-PHONE-1351'~&~	~&~'1'~&~	~&~'KFS1731'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11275'~&~	~&~'KFS-TEM-KRIM-PHONE-1352'~&~	~&~'1'~&~	~&~'KFS3515'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11276'~&~	~&~'KFS-TEM-KRIM-PHONE-1353'~&~	~&~'1'~&~	~&~'KFS3009'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11277'~&~	~&~'KFS-TEM-KRIM-PHONE-1354'~&~	~&~'1'~&~	~&~'KFS3870'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11278'~&~	~&~'KFS-TEM-KRIM-PHONE-1355'~&~	~&~'1'~&~	~&~'KFS2944'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11279'~&~	~&~'KFS-TEM-KRIM-PHONE-1356'~&~	~&~'1'~&~	~&~'KFS3987'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11280'~&~	~&~'KFS-TEM-KRIM-PHONE-1357'~&~	~&~'1'~&~	~&~'KFS1061'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11281'~&~	~&~'KFS-TEM-KRIM-PHONE-1358'~&~	~&~'1'~&~	~&~'KFS3008'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11282'~&~	~&~'KFS-TEM-KRIM-PHONE-1359'~&~	~&~'1'~&~	~&~'KFS2877'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11283'~&~	~&~'KFS-TEM-KRIM-PHONE-1360'~&~	~&~'1'~&~	~&~'KFS3999'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11284'~&~	~&~'KFS-TEM-KRIM-PHONE-1361'~&~	~&~'1'~&~	~&~'KFS1015'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11285'~&~	~&~'KFS-TEM-KRIM-PHONE-1362'~&~	~&~'1'~&~	~&~'KFS3045'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11286'~&~	~&~'KFS-TEM-KRIM-PHONE-1363'~&~	~&~'1'~&~	~&~'KFS3766'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11287'~&~	~&~'KFS-TEM-KRIM-PHONE-1364'~&~	~&~'1'~&~	~&~'KFS3896'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11288'~&~	~&~'KFS-TEM-KRIM-PHONE-1365'~&~	~&~'1'~&~	~&~'KFS1093'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11289'~&~	~&~'KFS-TEM-KRIM-PHONE-1366'~&~	~&~'1'~&~	~&~'KFS1042'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'11290'~&~	~&~'KFS-TEM-KRIM-PHONE-1367'~&~	~&~'1'~&~	~&~'KFS3004'~&~	~&~'PERSON'~&~	~&~'WRK'~&~	~&~'800-555-1212'~&~	~&~NULL~&~	~&~'US'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
